pool,dataset,slice,comparison,metric,left_mean,right_mean,n,delta_mean,ci_low,ci_high,p_delta_gt_0,ci_excludes_zero
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-IG - SetR-faithful,R5_TITLE,0.8513071895424836,0.7745098039215687,306,0.07679738562091504,0.042483660130718956,0.1111111111111111,1.0,True
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-IG - SetR-style k20,EM,0.4150326797385621,0.43790849673202614,306,-0.02287581699346405,-0.06209150326797386,0.016339869281045753,0.0992,False
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-IG - SetR-style k20,F1,0.5220879084967319,0.5472217645228025,306,-0.025133856026070562,-0.06161546935757864,0.01158885603924674,0.0904,False
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-IG - SetR-style k20,R5_TITLE,0.8513071895424836,0.8921568627450981,306,-0.04084967320261438,-0.06699346405228758,-0.016339869281045753,0.0001,True
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-IG - RankGPT-style sliding,EM,0.4150326797385621,0.3758169934640523,306,0.0392156862745098,-0.00980392156862745,0.0883169934640511,0.9298,False
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-IG - RankGPT-style sliding,F1,0.5220879084967319,0.4742847822432597,306,0.04780312625347227,-0.0015728762025705532,0.09578932990585814,0.9716,False
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-IG - RankGPT-style sliding,R5_TITLE,0.8513071895424836,0.7516339869281046,306,0.09967320261437909,0.06045751633986928,0.1388888888888889,1.0,True
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-nobinding - SetR-faithful,EM,0.4150326797385621,0.39215686274509803,306,0.02287581699346405,-0.02287581699346405,0.06862745098039216,0.8244,False
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-nobinding - SetR-faithful,F1,0.5220879084967319,0.5056017693272595,306,0.016486139169472502,-0.029065407188127775,0.06166821440360656,0.7577,False
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-nobinding - SetR-faithful,R5_TITLE,0.8513071895424836,0.7745098039215687,306,0.07679738562091504,0.042483660130718956,0.1111111111111111,1.0,True
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-IG - DBEC-nobinding,EM,0.29559748427672955,0.2578616352201258,159,0.03773584905660377,-0.025157232704402517,0.10062893081761007,0.852,False
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-IG - DBEC-nobinding,F1,0.3431924528301887,0.3331691823899371,159,0.01002327044025157,-0.05058441823899371,0.07248399371069182,0.6365,False
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-IG - DBEC-nobinding,R5_TITLE,0.6561844863731657,0.6163522012578616,159,0.039832285115303984,0.007861635220125786,0.07180293501048218,0.9933,True
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-IG - DBEC,EM,0.29559748427672955,0.29559748427672955,159,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-IG - DBEC,F1,0.3431924528301887,0.3431924528301887,159,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-IG - DBEC,R5_TITLE,0.6561844863731657,0.6561844863731657,159,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-IG - SetR-faithful,EM,0.29559748427672955,0.27044025157232704,159,0.025157232704402517,-0.0440251572327044,0.09433962264150944,0.7426,False
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-IG - SetR-faithful,F1,0.3431924528301887,0.34059190285605384,159,0.0026005499741348793,-0.06610255213863704,0.07071691503988672,0.5134,False
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-IG - SetR-faithful,R5_TITLE,0.6561844863731657,0.5875262054507336,159,0.06865828092243186,0.029874213836477995,0.10745545073375244,0.9996,True
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-IG - SetR-style k20,EM,0.29559748427672955,0.3081761006289308,159,-0.012578616352201259,-0.07547169811320754,0.050314465408805034,0.313,False
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-IG - SetR-style k20,F1,0.3431924528301887,0.362185194260666,159,-0.018992741430477276,-0.0800396012687522,0.04232005166217428,0.2658,False
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-IG - SetR-style k20,R5_TITLE,0.6561844863731657,0.6572327044025157,159,-0.0010482180293501081,-0.03668763102725367,0.03563941299790356,0.4851,False
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-IG - RankGPT-style sliding,EM,0.29559748427672955,0.2830188679245283,159,0.012578616352201259,-0.05660377358490566,0.08176100628930817,0.6107,False
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-IG - RankGPT-style sliding,F1,0.3431924528301887,0.3419396117509325,159,0.0012528410792561737,-0.06261898418143699,0.06754067188053035,0.5095,False
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-IG - RankGPT-style sliding,R5_TITLE,0.6561844863731657,0.5581761006289309,159,0.09800838574423479,0.054507337526205436,0.1420335429769392,1.0,True
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-nobinding - SetR-faithful,EM,0.2578616352201258,0.27044025157232704,159,-0.012578616352201259,-0.08176100628930817,0.05660377358490566,0.3264,False
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-nobinding - SetR-faithful,F1,0.3331691823899371,0.34059190285605384,159,-0.007422720466116693,-0.07364930742737347,0.06036977715156956,0.4171,False
PropRAG,MuSiQue,support_depth>=3|gate=bind,DBEC-nobinding - SetR-faithful,R5_TITLE,0.6163522012578616,0.5875262054507336,159,0.028825995807127885,-0.007337526205450732,0.0660377358490566,0.9394,False
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-IG - DBEC-nobinding,EM,0.24148606811145512,0.24148606811145512,323,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-IG - DBEC-nobinding,F1,0.3531340557275542,0.3531340557275542,323,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-IG - DBEC-nobinding,R5_TITLE,0.6676986584107327,0.6676986584107327,323,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-IG - DBEC,EM,0.24148606811145512,0.21052631578947367,323,0.030959752321981424,0.0030959752321981426,0.058823529411764705,0.9862,True
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-IG - DBEC,F1,0.3531340557275542,0.3107402476780186,323,0.04239380804953561,0.013917685758513933,0.07180280185758513,0.9986,True
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-IG - DBEC,R5_TITLE,0.6676986584107327,0.6480908152734778,323,0.019607843137254905,0.00025799793601651234,0.03947368421052632,0.9772,True
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-IG - SetR-faithful,EM,0.24148606811145512,0.21671826625386997,323,0.02476780185758514,-0.021671826625386997,0.07120743034055728,0.8339,False
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-IG - SetR-faithful,F1,0.3531340557275542,0.3260229100594675,323,0.027111145668086697,-0.021368835246251806,0.0748908411483193,0.8692,False
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-IG - SetR-faithful,R5_TITLE,0.6676986584107327,0.5696594427244582,323,0.09803921568627452,0.06811145510835913,0.1277154282765737,1.0,True
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-IG - SetR-style k20,EM,0.24148606811145512,0.25077399380804954,323,-0.009287925696594427,-0.04953560371517028,0.030959752321981424,0.2964,False
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-IG - SetR-style k20,F1,0.3531340557275542,0.3561674362065433,323,-0.0030333804789890824,-0.044978034302118136,0.03767487481481818,0.4435,False
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-IG - SetR-style k20,R5_TITLE,0.6676986584107327,0.6676986584107327,323,0.0,-0.02347781217750258,0.023735810113519093,0.5022,False
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-IG - RankGPT-style sliding,EM,0.24148606811145512,0.18885448916408668,323,0.05263157894736842,0.0030959752321981426,0.1021671826625387,0.9812,True
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-IG - RankGPT-style sliding,F1,0.3531340557275542,0.28391444297017054,323,0.06921961275738364,0.02067555469556244,0.11786502113125952,0.997,True
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-IG - RankGPT-style sliding,R5_TITLE,0.6676986584107327,0.5366357069143447,323,0.13106295149638802,0.09907120743034056,0.163312693498452,1.0,True
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-nobinding - SetR-faithful,EM,0.24148606811145512,0.21671826625386997,323,0.02476780185758514,-0.021671826625386997,0.07120743034055728,0.8354,False
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-nobinding - SetR-faithful,F1,0.3531340557275542,0.3260229100594675,323,0.027111145668086697,-0.020436560344601392,0.075682354500502,0.8656,False
PropRAG,MuSiQue,support_depth>=3|gate=abstain,DBEC-nobinding - SetR-faithful,R5_TITLE,0.6676986584107327,0.5696594427244582,323,0.09803921568627452,0.06888544891640867,0.12770897832817338,1.0,True
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-IG - DBEC-nobinding,EM,0.15384615384615385,0.21153846153846154,52,-0.057692307692307696,-0.15384615384615385,0.038461538461538464,0.0835,False
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-IG - DBEC-nobinding,F1,0.19123846153846152,0.2588384615384615,52,-0.06760000000000001,-0.16987307692307693,0.02826346153846154,0.0794,False
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-IG - DBEC-nobinding,R5_TITLE,0.5384615384615384,0.5,52,0.038461538461538464,-0.009615384615384616,0.09134615384615384,0.9217,False
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-IG - DBEC,EM,0.15384615384615385,0.15384615384615385,52,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-IG - DBEC,F1,0.19123846153846152,0.19123846153846152,52,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-IG - DBEC,R5_TITLE,0.5384615384615384,0.5384615384615384,52,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-IG - SetR-faithful,EM,0.15384615384615385,0.23076923076923078,52,-0.07692307692307693,-0.19230769230769232,0.019230769230769232,0.0497,False
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-IG - SetR-faithful,F1,0.19123846153846152,0.2788461538461538,52,-0.0876076923076923,-0.19551283653846158,0.016025000000000005,0.048,False
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-IG - SetR-faithful,R5_TITLE,0.5384615384615384,0.4567307692307692,52,0.08173076923076923,0.019230769230769232,0.14423076923076922,0.9945,True
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-IG - SetR-style k20,EM,0.15384615384615385,0.23076923076923078,52,-0.07692307692307693,-0.17307692307692307,0.0,0.0233,False
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-IG - SetR-style k20,F1,0.19123846153846152,0.27371794871794874,52,-0.08247948717948718,-0.18269294871794875,0.013674358974358973,0.0455,False
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-IG - SetR-style k20,R5_TITLE,0.5384615384615384,0.5288461538461539,52,0.009615384615384616,-0.052884615384615384,0.07211538461538461,0.5989,False
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-IG - RankGPT-style sliding,EM,0.15384615384615385,0.19230769230769232,52,-0.038461538461538464,-0.1346153846153846,0.057692307692307696,0.1485,False
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-IG - RankGPT-style sliding,F1,0.19123846153846152,0.2274725274725275,52,-0.03623406593406593,-0.1285444230769231,0.055457651098900745,0.2213,False
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-IG - RankGPT-style sliding,R5_TITLE,0.5384615384615384,0.4375,52,0.10096153846153846,0.028846153846153848,0.16826923076923078,0.9984,True
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-nobinding - SetR-faithful,EM,0.21153846153846154,0.23076923076923078,52,-0.019230769230769232,-0.15384615384615385,0.09615384615384616,0.3169,False
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-nobinding - SetR-faithful,F1,0.2588384615384615,0.2788461538461538,52,-0.020007692307692306,-0.12577565705128205,0.08974360576923077,0.3555,False
PropRAG,MuSiQue,support_depth>=4|gate=bind,DBEC-nobinding - SetR-faithful,R5_TITLE,0.5,0.4567307692307692,52,0.04326923076923077,-0.014423076923076924,0.10096153846153846,0.9171,False
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-IG - DBEC-nobinding,EM,0.19298245614035087,0.19298245614035087,114,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-IG - DBEC-nobinding,F1,0.31400000000000006,0.31400000000000006,114,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-IG - DBEC-nobinding,R5_TITLE,0.49122807017543857,0.49122807017543857,114,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-IG - DBEC,EM,0.19298245614035087,0.14912280701754385,114,0.043859649122807015,-0.008771929824561403,0.09649122807017543,0.9394,False
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-IG - DBEC,F1,0.31400000000000006,0.2561622807017544,114,0.05783771929824562,0.004091600877192982,0.11514947368421048,0.982,True
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-IG - DBEC,R5_TITLE,0.49122807017543857,0.5087719298245614,114,-0.017543859649122806,-0.05263157894736842,0.017543859649122806,0.1443,False
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-IG - SetR-faithful,EM,0.19298245614035087,0.14912280701754385,114,0.043859649122807015,-0.03508771929824561,0.12280701754385964,0.8258,False
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-IG - SetR-faithful,F1,0.31400000000000006,0.2465197083618136,114,0.06748029163818638,-0.014740749316472995,0.1510728007518797,0.9461,False
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-IG - SetR-faithful,R5_TITLE,0.49122807017543857,0.47368421052631576,114,0.017543859649122806,-0.02631578947368421,0.06359649122807018,0.7658,False
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-IG - SetR-style k20,EM,0.19298245614035087,0.17543859649122806,114,0.017543859649122806,-0.05263157894736842,0.08771929824561403,0.648,False
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-IG - SetR-style k20,F1,0.31400000000000006,0.29824751272119693,114,0.01575248727880307,-0.05810725972127287,0.08984853810663017,0.6624,False
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-IG - SetR-style k20,R5_TITLE,0.49122807017543857,0.5263157894736842,114,-0.03508771929824561,-0.07456140350877193,0.0043859649122807015,0.0367,False
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-IG - RankGPT-style sliding,EM,0.19298245614035087,0.13157894736842105,114,0.06140350877192982,-0.017543859649122806,0.14035087719298245,0.9249,False
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-IG - RankGPT-style sliding,F1,0.31400000000000006,0.23095238095238096,114,0.08304761904761905,0.006029847535505441,0.16208121136173764,0.9822,True
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-IG - RankGPT-style sliding,R5_TITLE,0.49122807017543857,0.40350877192982454,114,0.08771929824561403,0.03508771929824561,0.14035087719298245,0.999,True
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-nobinding - SetR-faithful,EM,0.19298245614035087,0.14912280701754385,114,0.043859649122807015,-0.03508771929824561,0.12280701754385964,0.8214,False
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-nobinding - SetR-faithful,F1,0.31400000000000006,0.2465197083618136,114,0.06748029163818638,-0.015313185805422656,0.15114274777853723,0.9492,False
PropRAG,MuSiQue,support_depth>=4|gate=abstain,DBEC-nobinding - SetR-faithful,R5_TITLE,0.49122807017543857,0.47368421052631576,114,0.017543859649122806,-0.02850877192982456,0.06359649122807018,0.7582,False
