dataset,variant,n,rank_quota,max_repairs,min_gain,branch_policy,final_support_recall,final_support_complete,rank_support_recall,rank_support_complete,dbec_support_recall,dbec_support_complete,delta_support_recall_vs_rank,delta_support_complete_vs_rank,delta_support_recall_vs_dbec,delta_support_complete_vs_dbec,accepted_repair_count,rank_fill_count,added_gold_count,removed_gold_count,net_gold_delta_vs_rank,harmful_replacement_rate,branch_conflict_reject_count,branch_unknown_count
HotpotQA,rq2_mr1_g010_branchoff,32,2,1,0.1,off,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.75,3.25,0.0625,0.0,0.0625,0.0,0.0,1.28125
HotpotQA,rq2_mr1_g010_branchstrict,32,2,1,0.1,strict,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.75,3.25,0.0625,0.0,0.0625,0.0,0.0,0.125
HotpotQA,rq2_mr2_g000_branchoff,32,2,2,0.0,off,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.96875,3.03125,0.0625,0.0,0.0625,0.0,0.0,1.6875
HotpotQA,rq2_mr2_g000_branchstrict,32,2,2,0.0,strict,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.9375,3.0625,0.0625,0.0,0.0625,0.0,0.0,0.25
HotpotQA,rq2_mr2_g003_branchoff,32,2,2,0.03,off,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.9375,3.0625,0.0625,0.0,0.0625,0.0,0.0,1.6875
HotpotQA,rq2_mr2_g003_branchstrict,32,2,2,0.03,strict,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.875,3.125,0.0625,0.0,0.0625,0.0,0.0,0.25
HotpotQA,rq2_mr2_g005_branchoff,32,2,2,0.05,off,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.90625,3.09375,0.0625,0.0,0.0625,0.0,0.0,1.6875
HotpotQA,rq2_mr2_g005_branchstrict,32,2,2,0.05,strict,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.875,3.125,0.0625,0.0,0.0625,0.0,0.0,0.25
HotpotQA,rq2_mr2_g010_branchoff,32,2,2,0.1,off,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.84375,3.15625,0.0625,0.0,0.0625,0.0,0.0,1.6875
HotpotQA,rq2_mr2_g010_branchstrict,32,2,2,0.1,strict,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.84375,3.15625,0.0625,0.0,0.0625,0.0,0.0,0.25
HotpotQA,rq2_mr3_g000_branchoff,32,2,3,0.0,off,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.96875,3.03125,0.0625,0.0,0.0625,0.0,0.0,1.6875
HotpotQA,rq2_mr3_g000_branchstrict,32,2,3,0.0,strict,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.9375,3.0625,0.0625,0.0,0.0625,0.0,0.0,0.25
HotpotQA,rq2_mr3_g003_branchoff,32,2,3,0.03,off,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.9375,3.0625,0.0625,0.0,0.0625,0.0,0.0,1.6875
HotpotQA,rq2_mr3_g003_branchstrict,32,2,3,0.03,strict,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.875,3.125,0.0625,0.0,0.0625,0.0,0.0,0.25
HotpotQA,rq2_mr3_g005_branchoff,32,2,3,0.05,off,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.90625,3.09375,0.0625,0.0,0.0625,0.0,0.0,1.6875
HotpotQA,rq2_mr3_g005_branchstrict,32,2,3,0.05,strict,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.875,3.125,0.0625,0.0,0.0625,0.0,0.0,0.25
HotpotQA,rq2_mr3_g010_branchoff,32,2,3,0.1,off,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.84375,3.15625,0.0625,0.0,0.0625,0.0,0.0,1.6875
HotpotQA,rq2_mr3_g010_branchstrict,32,2,3,0.1,strict,0.921875,0.84375,0.890625,0.78125,0.90625,0.8125,0.03125,0.0625,0.015625,0.03125,0.84375,3.15625,0.0625,0.0,0.0625,0.0,0.0,0.25
MuSiQue,rq1_mr1_g000_branchoff,106,1,1,0.0,off,0.6415094339622641,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0047169811320754715,-0.009433962264150943,0.02358490566037736,0.0,0.8113207547169812,1.830188679245283,0.05660377358490566,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.0,1.5566037735849056
MuSiQue,rq1_mr1_g000_branchstrict,106,1,1,0.0,strict,0.6415094339622641,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0047169811320754715,-0.009433962264150943,0.02358490566037736,0.0,0.7924528301886793,1.849056603773585,0.05660377358490566,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.0,0.4716981132075472
MuSiQue,rq1_mr1_g003_branchoff,106,1,1,0.03,off,0.6415094339622641,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0047169811320754715,-0.009433962264150943,0.02358490566037736,0.0,0.7924528301886793,1.849056603773585,0.05660377358490566,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.0,1.5566037735849056
MuSiQue,rq1_mr1_g003_branchstrict,106,1,1,0.03,strict,0.6415094339622641,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0047169811320754715,-0.009433962264150943,0.02358490566037736,0.0,0.7735849056603774,1.8679245283018868,0.05660377358490566,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.0,0.4716981132075472
MuSiQue,rq1_mr1_g005_branchoff,106,1,1,0.05,off,0.6415094339622641,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0047169811320754715,-0.009433962264150943,0.02358490566037736,0.0,0.7830188679245284,1.8584905660377358,0.05660377358490566,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.0,1.5754716981132075
MuSiQue,rq1_mr1_g005_branchstrict,106,1,1,0.05,strict,0.6415094339622641,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0047169811320754715,-0.009433962264150943,0.02358490566037736,0.0,0.7641509433962265,1.8773584905660377,0.05660377358490566,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.0,0.4716981132075472
MuSiQue,rq1_mr1_g010_branchoff,106,1,1,0.1,off,0.6415094339622641,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0047169811320754715,-0.009433962264150943,0.02358490566037736,0.0,0.7641509433962265,1.8773584905660377,0.05660377358490566,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.0,1.5754716981132075
MuSiQue,rq1_mr1_g010_branchstrict,106,1,1,0.1,strict,0.6415094339622641,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0047169811320754715,-0.009433962264150943,0.02358490566037736,0.0,0.7547169811320755,1.8867924528301887,0.05660377358490566,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.0,0.4716981132075472
MuSiQue,rq1_mr2_g000_branchoff,106,1,2,0.0,off,0.6391509433962264,0.18867924528301888,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.018867924528301886,0.02122641509433962,-0.009433962264150943,1.0660377358490567,1.5754716981132075,0.0660377358490566,0.05660377358490566,0.009433962264150943,0.05660377358490566,0.0,2.0849056603773586
MuSiQue,rq1_mr2_g000_branchstrict,106,1,2,0.0,strict,0.6391509433962264,0.18867924528301888,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.018867924528301886,0.02122641509433962,-0.009433962264150943,0.9811320754716981,1.6603773584905661,0.0660377358490566,0.05660377358490566,0.009433962264150943,0.05660377358490566,0.0,0.6226415094339622
MuSiQue,rq1_mr2_g003_branchoff,106,1,2,0.03,off,0.6391509433962264,0.18867924528301888,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.018867924528301886,0.02122641509433962,-0.009433962264150943,0.9905660377358491,1.650943396226415,0.0660377358490566,0.05660377358490566,0.009433962264150943,0.05660377358490566,0.0,2.0943396226415096
MuSiQue,rq1_mr2_g003_branchstrict,106,1,2,0.03,strict,0.6415094339622641,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0047169811320754715,-0.009433962264150943,0.02358490566037736,0.0,0.9150943396226415,1.7264150943396226,0.0660377358490566,0.04716981132075472,0.018867924528301886,0.04716981132075472,0.0,0.6415094339622641
MuSiQue,rq1_mr2_g005_branchoff,106,1,2,0.05,off,0.6391509433962264,0.18867924528301888,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.018867924528301886,0.02122641509433962,-0.009433962264150943,0.9528301886792453,1.6886792452830188,0.0660377358490566,0.05660377358490566,0.009433962264150943,0.05660377358490566,0.0,2.0943396226415096
MuSiQue,rq1_mr2_g005_branchstrict,106,1,2,0.05,strict,0.6415094339622641,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0047169811320754715,-0.009433962264150943,0.02358490566037736,0.0,0.8962264150943396,1.7452830188679245,0.0660377358490566,0.04716981132075472,0.018867924528301886,0.04716981132075472,0.0,0.6415094339622641
MuSiQue,rq1_mr2_g010_branchoff,106,1,2,0.1,off,0.6415094339622641,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0047169811320754715,-0.009433962264150943,0.02358490566037736,0.0,0.8867924528301887,1.7547169811320755,0.0660377358490566,0.04716981132075472,0.018867924528301886,0.04716981132075472,0.0,2.1320754716981134
MuSiQue,rq1_mr2_g010_branchstrict,106,1,2,0.1,strict,0.6415094339622641,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0047169811320754715,-0.009433962264150943,0.02358490566037736,0.0,0.8679245283018868,1.7735849056603774,0.0660377358490566,0.04716981132075472,0.018867924528301886,0.04716981132075472,0.0,0.660377358490566
MuSiQue,rq1_mr3_g000_branchoff,106,1,3,0.0,off,0.6391509433962264,0.18867924528301888,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.018867924528301886,0.02122641509433962,-0.009433962264150943,1.0660377358490567,1.5754716981132075,0.0660377358490566,0.05660377358490566,0.009433962264150943,0.05660377358490566,0.0,2.0849056603773586
MuSiQue,rq1_mr3_g000_branchstrict,106,1,3,0.0,strict,0.6391509433962264,0.18867924528301888,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.018867924528301886,0.02122641509433962,-0.009433962264150943,0.9811320754716981,1.6603773584905661,0.0660377358490566,0.05660377358490566,0.009433962264150943,0.05660377358490566,0.0,0.6226415094339622
MuSiQue,rq1_mr3_g003_branchoff,106,1,3,0.03,off,0.6391509433962264,0.18867924528301888,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.018867924528301886,0.02122641509433962,-0.009433962264150943,0.9905660377358491,1.650943396226415,0.0660377358490566,0.05660377358490566,0.009433962264150943,0.05660377358490566,0.0,2.0943396226415096
MuSiQue,rq1_mr3_g003_branchstrict,106,1,3,0.03,strict,0.6415094339622641,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0047169811320754715,-0.009433962264150943,0.02358490566037736,0.0,0.9150943396226415,1.7264150943396226,0.0660377358490566,0.04716981132075472,0.018867924528301886,0.04716981132075472,0.0,0.6415094339622641
MuSiQue,rq1_mr3_g005_branchoff,106,1,3,0.05,off,0.6391509433962264,0.18867924528301888,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.018867924528301886,0.02122641509433962,-0.009433962264150943,0.9528301886792453,1.6886792452830188,0.0660377358490566,0.05660377358490566,0.009433962264150943,0.05660377358490566,0.0,2.0943396226415096
MuSiQue,rq1_mr3_g005_branchstrict,106,1,3,0.05,strict,0.6415094339622641,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0047169811320754715,-0.009433962264150943,0.02358490566037736,0.0,0.8962264150943396,1.7452830188679245,0.0660377358490566,0.04716981132075472,0.018867924528301886,0.04716981132075472,0.0,0.6415094339622641
MuSiQue,rq1_mr3_g010_branchoff,106,1,3,0.1,off,0.6415094339622641,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0047169811320754715,-0.009433962264150943,0.02358490566037736,0.0,0.8867924528301887,1.7547169811320755,0.0660377358490566,0.04716981132075472,0.018867924528301886,0.04716981132075472,0.0,2.1320754716981134
MuSiQue,rq1_mr3_g010_branchstrict,106,1,3,0.1,strict,0.6415094339622641,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0047169811320754715,-0.009433962264150943,0.02358490566037736,0.0,0.8679245283018868,1.7735849056603774,0.0660377358490566,0.04716981132075472,0.018867924528301886,0.04716981132075472,0.0,0.660377358490566
MuSiQue,rq2_mr1_g000_branchoff,106,2,1,0.0,off,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.5094339622641509,2.1320754716981134,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,1.0
MuSiQue,rq2_mr1_g000_branchstrict,106,2,1,0.0,strict,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.5,2.141509433962264,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,0.27358490566037735
MuSiQue,rq2_mr1_g003_branchoff,106,2,1,0.03,off,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.5,2.141509433962264,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,1.0
MuSiQue,rq2_mr1_g003_branchstrict,106,2,1,0.03,strict,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.4811320754716981,2.160377358490566,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,0.27358490566037735
MuSiQue,rq2_mr1_g005_branchoff,106,2,1,0.05,off,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.49056603773584906,2.150943396226415,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,1.0188679245283019
MuSiQue,rq2_mr1_g005_branchstrict,106,2,1,0.05,strict,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.4716981132075472,2.169811320754717,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,0.27358490566037735
MuSiQue,rq2_mr1_g010_branchoff,106,2,1,0.1,off,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.4716981132075472,2.169811320754717,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,1.0188679245283019
MuSiQue,rq2_mr1_g010_branchstrict,106,2,1,0.1,strict,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.46226415094339623,2.1792452830188678,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,0.27358490566037735
MuSiQue,rq2_mr2_g000_branchoff,106,2,2,0.0,off,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.5094339622641509,2.1320754716981134,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,1.0
MuSiQue,rq2_mr2_g000_branchstrict,106,2,2,0.0,strict,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.5,2.141509433962264,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,0.27358490566037735
MuSiQue,rq2_mr2_g003_branchoff,106,2,2,0.03,off,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.5,2.141509433962264,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,1.0
MuSiQue,rq2_mr2_g003_branchstrict,106,2,2,0.03,strict,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.4811320754716981,2.160377358490566,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,0.27358490566037735
MuSiQue,rq2_mr2_g005_branchoff,106,2,2,0.05,off,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.49056603773584906,2.150943396226415,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,1.0188679245283019
MuSiQue,rq2_mr2_g005_branchstrict,106,2,2,0.05,strict,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.4716981132075472,2.169811320754717,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,0.27358490566037735
MuSiQue,rq2_mr2_g010_branchoff,106,2,2,0.1,off,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.4716981132075472,2.169811320754717,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,1.0188679245283019
MuSiQue,rq2_mr2_g010_branchstrict,106,2,2,0.1,strict,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.46226415094339623,2.1792452830188678,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,0.27358490566037735
MuSiQue,rq2_mr3_g000_branchoff,106,2,3,0.0,off,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.5094339622641509,2.1320754716981134,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,1.0
MuSiQue,rq2_mr3_g000_branchstrict,106,2,3,0.0,strict,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.5,2.141509433962264,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,0.27358490566037735
MuSiQue,rq2_mr3_g003_branchoff,106,2,3,0.03,off,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.5,2.141509433962264,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,1.0
MuSiQue,rq2_mr3_g003_branchstrict,106,2,3,0.03,strict,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.4811320754716981,2.160377358490566,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,0.27358490566037735
MuSiQue,rq2_mr3_g005_branchoff,106,2,3,0.05,off,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.49056603773584906,2.150943396226415,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,1.0188679245283019
MuSiQue,rq2_mr3_g005_branchstrict,106,2,3,0.05,strict,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.4716981132075472,2.169811320754717,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,0.27358490566037735
MuSiQue,rq2_mr3_g010_branchoff,106,2,3,0.1,off,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.4716981132075472,2.169811320754717,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,1.0188679245283019
MuSiQue,rq2_mr3_g010_branchstrict,106,2,3,0.1,strict,0.6391509433962264,0.19811320754716982,0.6367924528301887,0.20754716981132076,0.6179245283018868,0.19811320754716982,0.0023584905660377353,-0.009433962264150943,0.02122641509433962,0.0,0.46226415094339623,2.1792452830188678,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.0,0.27358490566037735
