dataset,variant,baseline,metric,rank_quota,max_repairs,min_gain,branch_policy,n,delta_mean,ci_low,ci_high,p_delta_gt_0,ci_excludes_zero
MuSiQue,rq1_mr3_g005_branchstrict,rank_fill5,support_hit_count,1,3,0.05,strict,106,0.018867924528301886,-0.04716981132075472,0.08490566037735849,0.674,False
MuSiQue,rq1_mr3_g005_branchstrict,dbec_selective,support_hit_count,1,3,0.05,strict,106,0.08490566037735849,0.0,0.1792452830188679,0.9718,False
MuSiQue,rq1_mr3_g010_branchoff,rank_fill5,support_recall,1,3,0.1,off,106,0.0047169811320754715,-0.014150943396226417,0.024371069182389935,0.6842,False
MuSiQue,rq1_mr3_g010_branchoff,dbec_selective,support_recall,1,3,0.1,off,106,0.02358490566037736,-1.5710703178657876e-18,0.049528301886792456,0.9724,False
MuSiQue,rq1_mr3_g010_branchoff,rank_fill5,support_complete,1,3,0.1,off,106,-0.009433962264150943,-0.03773584905660377,0.018867924528301886,0.184,False
MuSiQue,rq1_mr3_g010_branchoff,dbec_selective,support_complete,1,3,0.1,off,106,0.0,-0.05660377358490566,0.05660377358490566,0.4256,False
MuSiQue,rq1_mr3_g010_branchoff,rank_fill5,support_hit_count,1,3,0.1,off,106,0.018867924528301886,-0.04716981132075472,0.08490566037735849,0.6618,False
MuSiQue,rq1_mr3_g010_branchoff,dbec_selective,support_hit_count,1,3,0.1,off,106,0.08490566037735849,0.0,0.17004716981131732,0.9689,False
MuSiQue,rq1_mr3_g010_branchstrict,rank_fill5,support_recall,1,3,0.1,strict,106,0.0047169811320754715,-0.014150943396226415,0.02358490566037736,0.6814,False
MuSiQue,rq1_mr3_g010_branchstrict,dbec_selective,support_recall,1,3,0.1,strict,106,0.02358490566037736,-0.00078616352201258,0.04954795597484249,0.9689,False
MuSiQue,rq1_mr3_g010_branchstrict,rank_fill5,support_complete,1,3,0.1,strict,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1812,False
MuSiQue,rq1_mr3_g010_branchstrict,dbec_selective,support_complete,1,3,0.1,strict,106,0.0,-0.04716981132075472,0.04716981132075472,0.4231,False
MuSiQue,rq1_mr3_g010_branchstrict,rank_fill5,support_hit_count,1,3,0.1,strict,106,0.018867924528301886,-0.04716981132075472,0.08490566037735849,0.6745,False
MuSiQue,rq1_mr3_g010_branchstrict,dbec_selective,support_hit_count,1,3,0.1,strict,106,0.08490566037735849,0.0,0.16981132075471697,0.9703,False
MuSiQue,rq2_mr1_g000_branchoff,rank_fill5,support_recall,2,1,0.0,off,106,0.0023584905660377353,-0.012578616352201259,0.017295597484276733,0.5951,False
MuSiQue,rq2_mr1_g000_branchoff,dbec_selective,support_recall,2,1,0.0,off,106,0.02122641509433962,-0.0070754716981132094,0.05110062893081761,0.9215,False
MuSiQue,rq2_mr1_g000_branchoff,rank_fill5,support_complete,2,1,0.0,off,106,-0.009433962264150943,-0.03773584905660377,0.018867924528301886,0.1844,False
MuSiQue,rq2_mr1_g000_branchoff,dbec_selective,support_complete,2,1,0.0,off,106,0.0,-0.04716981132075472,0.05660377358490566,0.4261,False
MuSiQue,rq2_mr1_g000_branchoff,rank_fill5,support_hit_count,2,1,0.0,off,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5775,False
MuSiQue,rq2_mr1_g000_branchoff,dbec_selective,support_hit_count,2,1,0.0,off,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9138,False
MuSiQue,rq2_mr1_g000_branchstrict,rank_fill5,support_recall,2,1,0.0,strict,106,0.0023584905660377353,-0.012578616352201259,0.01729559748427673,0.5964,False
MuSiQue,rq2_mr1_g000_branchstrict,dbec_selective,support_recall,2,1,0.0,strict,106,0.02122641509433962,-0.0070754716981132094,0.050314465408805034,0.9249,False
MuSiQue,rq2_mr1_g000_branchstrict,rank_fill5,support_complete,2,1,0.0,strict,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1879,False
MuSiQue,rq2_mr1_g000_branchstrict,dbec_selective,support_complete,2,1,0.0,strict,106,0.0,-0.05660377358490566,0.05660377358490566,0.432,False
MuSiQue,rq2_mr1_g000_branchstrict,rank_fill5,support_hit_count,2,1,0.0,strict,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5736,False
MuSiQue,rq2_mr1_g000_branchstrict,dbec_selective,support_hit_count,2,1,0.0,strict,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9139,False
MuSiQue,rq2_mr1_g003_branchoff,rank_fill5,support_recall,2,1,0.03,off,106,0.0023584905660377353,-0.012578616352201259,0.01729559748427673,0.6011,False
MuSiQue,rq2_mr1_g003_branchoff,dbec_selective,support_recall,2,1,0.03,off,106,0.02122641509433962,-0.007861635220125786,0.051100628930817606,0.9184,False
MuSiQue,rq2_mr1_g003_branchoff,rank_fill5,support_complete,2,1,0.03,off,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1816,False
MuSiQue,rq2_mr1_g003_branchoff,dbec_selective,support_complete,2,1,0.03,off,106,0.0,-0.05660377358490566,0.05660377358490566,0.4289,False
MuSiQue,rq2_mr1_g003_branchoff,rank_fill5,support_hit_count,2,1,0.03,off,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5687,False
MuSiQue,rq2_mr1_g003_branchoff,dbec_selective,support_hit_count,2,1,0.03,off,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9107,False
MuSiQue,rq2_mr1_g003_branchstrict,rank_fill5,support_recall,2,1,0.03,strict,106,0.0023584905660377353,-0.012578616352201259,0.017295597484276726,0.6059,False
MuSiQue,rq2_mr1_g003_branchstrict,dbec_selective,support_recall,2,1,0.03,strict,106,0.02122641509433962,-0.007861635220125786,0.051100628930817606,0.9212,False
MuSiQue,rq2_mr1_g003_branchstrict,rank_fill5,support_complete,2,1,0.03,strict,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1777,False
MuSiQue,rq2_mr1_g003_branchstrict,dbec_selective,support_complete,2,1,0.03,strict,106,0.0,-0.05660377358490566,0.05660377358490566,0.433,False
MuSiQue,rq2_mr1_g003_branchstrict,rank_fill5,support_hit_count,2,1,0.03,strict,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5796,False
MuSiQue,rq2_mr1_g003_branchstrict,dbec_selective,support_hit_count,2,1,0.03,strict,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9112,False
MuSiQue,rq2_mr1_g005_branchoff,rank_fill5,support_recall,2,1,0.05,off,106,0.0023584905660377353,-0.012578616352201259,0.01729559748427673,0.6008,False
MuSiQue,rq2_mr1_g005_branchoff,dbec_selective,support_recall,2,1,0.05,off,106,0.02122641509433962,-0.007861635220125784,0.05031446540880503,0.9199,False
MuSiQue,rq2_mr1_g005_branchoff,rank_fill5,support_complete,2,1,0.05,off,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.182,False
MuSiQue,rq2_mr1_g005_branchoff,dbec_selective,support_complete,2,1,0.05,off,106,0.0,-0.05660377358490566,0.04716981132075472,0.4367,False
MuSiQue,rq2_mr1_g005_branchoff,rank_fill5,support_hit_count,2,1,0.05,off,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5753,False
MuSiQue,rq2_mr1_g005_branchoff,dbec_selective,support_hit_count,2,1,0.05,off,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9128,False
MuSiQue,rq2_mr1_g005_branchstrict,rank_fill5,support_recall,2,1,0.05,strict,106,0.0023584905660377353,-0.012578616352201259,0.01729559748427673,0.6045,False
MuSiQue,rq2_mr1_g005_branchstrict,dbec_selective,support_recall,2,1,0.05,strict,106,0.02122641509433962,-0.007861635220125786,0.05188679245283019,0.9222,False
MuSiQue,rq2_mr1_g005_branchstrict,rank_fill5,support_complete,2,1,0.05,strict,106,-0.009433962264150943,-0.03773584905660377,0.018867924528301886,0.1808,False
MuSiQue,rq2_mr1_g005_branchstrict,dbec_selective,support_complete,2,1,0.05,strict,106,0.0,-0.05660377358490566,0.05660377358490566,0.4258,False
MuSiQue,rq2_mr1_g005_branchstrict,rank_fill5,support_hit_count,2,1,0.05,strict,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5733,False
MuSiQue,rq2_mr1_g005_branchstrict,dbec_selective,support_hit_count,2,1,0.05,strict,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.911,False
MuSiQue,rq2_mr1_g010_branchoff,rank_fill5,support_recall,2,1,0.1,off,106,0.0023584905660377353,-0.011792452830188682,0.01729559748427673,0.5976,False
MuSiQue,rq2_mr1_g010_branchoff,dbec_selective,support_recall,2,1,0.1,off,106,0.02122641509433962,-0.007075471698113208,0.051100628930817606,0.9258,False
MuSiQue,rq2_mr1_g010_branchoff,rank_fill5,support_complete,2,1,0.1,off,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.179,False
MuSiQue,rq2_mr1_g010_branchoff,dbec_selective,support_complete,2,1,0.1,off,106,0.0,-0.05660377358490566,0.05660377358490566,0.4259,False
MuSiQue,rq2_mr1_g010_branchoff,rank_fill5,support_hit_count,2,1,0.1,off,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5767,False
MuSiQue,rq2_mr1_g010_branchoff,dbec_selective,support_hit_count,2,1,0.1,off,106,0.07547169811320754,-0.018867924528301886,0.1792452830188679,0.9196,False
MuSiQue,rq2_mr1_g010_branchstrict,rank_fill5,support_recall,2,1,0.1,strict,106,0.0023584905660377353,-0.012578616352201259,0.01729559748427673,0.5934,False
MuSiQue,rq2_mr1_g010_branchstrict,dbec_selective,support_recall,2,1,0.1,strict,106,0.02122641509433962,-0.007861635220125786,0.05110062893081761,0.9264,False
MuSiQue,rq2_mr1_g010_branchstrict,rank_fill5,support_complete,2,1,0.1,strict,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1861,False
MuSiQue,rq2_mr1_g010_branchstrict,dbec_selective,support_complete,2,1,0.1,strict,106,0.0,-0.05660377358490566,0.05660377358490566,0.4322,False
MuSiQue,rq2_mr1_g010_branchstrict,rank_fill5,support_hit_count,2,1,0.1,strict,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5744,False
MuSiQue,rq2_mr1_g010_branchstrict,dbec_selective,support_hit_count,2,1,0.1,strict,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9155,False
MuSiQue,rq2_mr2_g000_branchoff,rank_fill5,support_recall,2,2,0.0,off,106,0.0023584905660377353,-0.012578616352201259,0.01729559748427673,0.5908,False
MuSiQue,rq2_mr2_g000_branchoff,dbec_selective,support_recall,2,2,0.0,off,106,0.02122641509433962,-0.007861635220125788,0.051100628930817606,0.9201,False
MuSiQue,rq2_mr2_g000_branchoff,rank_fill5,support_complete,2,2,0.0,off,106,-0.009433962264150943,-0.03773584905660377,0.018867924528301886,0.1804,False
MuSiQue,rq2_mr2_g000_branchoff,dbec_selective,support_complete,2,2,0.0,off,106,0.0,-0.05660377358490566,0.05660377358490566,0.4281,False
MuSiQue,rq2_mr2_g000_branchoff,rank_fill5,support_hit_count,2,2,0.0,off,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5807,False
MuSiQue,rq2_mr2_g000_branchoff,dbec_selective,support_hit_count,2,2,0.0,off,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9107,False
MuSiQue,rq2_mr2_g000_branchstrict,rank_fill5,support_recall,2,2,0.0,strict,106,0.0023584905660377353,-0.011792452830188682,0.017295597484276733,0.5949,False
MuSiQue,rq2_mr2_g000_branchstrict,dbec_selective,support_recall,2,2,0.0,strict,106,0.02122641509433962,-0.0070754716981132094,0.051100628930817606,0.9263,False
MuSiQue,rq2_mr2_g000_branchstrict,rank_fill5,support_complete,2,2,0.0,strict,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1798,False
MuSiQue,rq2_mr2_g000_branchstrict,dbec_selective,support_complete,2,2,0.0,strict,106,0.0,-0.04716981132075472,0.04716981132075472,0.4192,False
MuSiQue,rq2_mr2_g000_branchstrict,rank_fill5,support_hit_count,2,2,0.0,strict,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5774,False
MuSiQue,rq2_mr2_g000_branchstrict,dbec_selective,support_hit_count,2,2,0.0,strict,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9164,False
MuSiQue,rq2_mr2_g003_branchoff,rank_fill5,support_recall,2,2,0.03,off,106,0.0023584905660377353,-0.012578616352201259,0.01650943396226415,0.5992,False
MuSiQue,rq2_mr2_g003_branchoff,dbec_selective,support_recall,2,2,0.03,off,106,0.02122641509433962,-0.007861635220125786,0.05110062893081761,0.9163,False
MuSiQue,rq2_mr2_g003_branchoff,rank_fill5,support_complete,2,2,0.03,off,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1837,False
MuSiQue,rq2_mr2_g003_branchoff,dbec_selective,support_complete,2,2,0.03,off,106,0.0,-0.04716981132075472,0.05660377358490566,0.4267,False
MuSiQue,rq2_mr2_g003_branchoff,rank_fill5,support_hit_count,2,2,0.03,off,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5768,False
MuSiQue,rq2_mr2_g003_branchoff,dbec_selective,support_hit_count,2,2,0.03,off,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9143,False
MuSiQue,rq2_mr2_g003_branchstrict,rank_fill5,support_recall,2,2,0.03,strict,106,0.0023584905660377353,-0.012578616352201259,0.017295597484276733,0.5992,False
MuSiQue,rq2_mr2_g003_branchstrict,dbec_selective,support_recall,2,2,0.03,strict,106,0.02122641509433962,-0.007075471698113208,0.050314465408805034,0.9217,False
MuSiQue,rq2_mr2_g003_branchstrict,rank_fill5,support_complete,2,2,0.03,strict,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1843,False
MuSiQue,rq2_mr2_g003_branchstrict,dbec_selective,support_complete,2,2,0.03,strict,106,0.0,-0.05660377358490566,0.04716981132075472,0.4221,False
MuSiQue,rq2_mr2_g003_branchstrict,rank_fill5,support_hit_count,2,2,0.03,strict,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5752,False
MuSiQue,rq2_mr2_g003_branchstrict,dbec_selective,support_hit_count,2,2,0.03,strict,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9103,False
MuSiQue,rq2_mr2_g005_branchoff,rank_fill5,support_recall,2,2,0.05,off,106,0.0023584905660377353,-0.012578616352201259,0.017295597484276733,0.6042,False
MuSiQue,rq2_mr2_g005_branchoff,dbec_selective,support_recall,2,2,0.05,off,106,0.02122641509433962,-0.007075471698113208,0.051100628930817606,0.9225,False
MuSiQue,rq2_mr2_g005_branchoff,rank_fill5,support_complete,2,2,0.05,off,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1886,False
MuSiQue,rq2_mr2_g005_branchoff,dbec_selective,support_complete,2,2,0.05,off,106,0.0,-0.04740566037735828,0.05660377358490566,0.429,False
MuSiQue,rq2_mr2_g005_branchoff,rank_fill5,support_hit_count,2,2,0.05,off,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5741,False
MuSiQue,rq2_mr2_g005_branchoff,dbec_selective,support_hit_count,2,2,0.05,off,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9117,False
MuSiQue,rq2_mr2_g005_branchstrict,rank_fill5,support_recall,2,2,0.05,strict,106,0.0023584905660377353,-0.012578616352201259,0.017295597484276733,0.601,False
MuSiQue,rq2_mr2_g005_branchstrict,dbec_selective,support_recall,2,2,0.05,strict,106,0.02122641509433962,-0.0070754716981132094,0.051100628930817606,0.9243,False
MuSiQue,rq2_mr2_g005_branchstrict,rank_fill5,support_complete,2,2,0.05,strict,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1819,False
MuSiQue,rq2_mr2_g005_branchstrict,dbec_selective,support_complete,2,2,0.05,strict,106,0.0,-0.05660377358490566,0.04716981132075472,0.4292,False
MuSiQue,rq2_mr2_g005_branchstrict,rank_fill5,support_hit_count,2,2,0.05,strict,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5746,False
MuSiQue,rq2_mr2_g005_branchstrict,dbec_selective,support_hit_count,2,2,0.05,strict,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.916,False
MuSiQue,rq2_mr2_g010_branchoff,rank_fill5,support_recall,2,2,0.1,off,106,0.0023584905660377353,-0.012578616352201259,0.017295597484276733,0.5962,False
MuSiQue,rq2_mr2_g010_branchoff,dbec_selective,support_recall,2,2,0.1,off,106,0.02122641509433962,-0.007861635220125786,0.05188679245283019,0.9225,False
MuSiQue,rq2_mr2_g010_branchoff,rank_fill5,support_complete,2,2,0.1,off,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1823,False
MuSiQue,rq2_mr2_g010_branchoff,dbec_selective,support_complete,2,2,0.1,off,106,0.0,-0.04716981132075472,0.04716981132075472,0.4359,False
MuSiQue,rq2_mr2_g010_branchoff,rank_fill5,support_hit_count,2,2,0.1,off,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5799,False
MuSiQue,rq2_mr2_g010_branchoff,dbec_selective,support_hit_count,2,2,0.1,off,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9135,False
MuSiQue,rq2_mr2_g010_branchstrict,rank_fill5,support_recall,2,2,0.1,strict,106,0.0023584905660377353,-0.012578616352201259,0.01729559748427673,0.5991,False
MuSiQue,rq2_mr2_g010_branchstrict,dbec_selective,support_recall,2,2,0.1,strict,106,0.02122641509433962,-0.007075471698113209,0.05188679245283018,0.9228,False
MuSiQue,rq2_mr2_g010_branchstrict,rank_fill5,support_complete,2,2,0.1,strict,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1793,False
MuSiQue,rq2_mr2_g010_branchstrict,dbec_selective,support_complete,2,2,0.1,strict,106,0.0,-0.05660377358490566,0.04716981132075472,0.4261,False
MuSiQue,rq2_mr2_g010_branchstrict,rank_fill5,support_hit_count,2,2,0.1,strict,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5778,False
MuSiQue,rq2_mr2_g010_branchstrict,dbec_selective,support_hit_count,2,2,0.1,strict,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9133,False
MuSiQue,rq2_mr3_g000_branchoff,rank_fill5,support_recall,2,3,0.0,off,106,0.0023584905660377353,-0.012578616352201259,0.01729559748427673,0.5966,False
MuSiQue,rq2_mr3_g000_branchoff,dbec_selective,support_recall,2,3,0.0,off,106,0.02122641509433962,-0.007861635220125786,0.051100628930817606,0.9222,False
MuSiQue,rq2_mr3_g000_branchoff,rank_fill5,support_complete,2,3,0.0,off,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1814,False
MuSiQue,rq2_mr3_g000_branchoff,dbec_selective,support_complete,2,3,0.0,off,106,0.0,-0.04716981132075472,0.05660377358490566,0.4246,False
MuSiQue,rq2_mr3_g000_branchoff,rank_fill5,support_hit_count,2,3,0.0,off,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5852,False
MuSiQue,rq2_mr3_g000_branchoff,dbec_selective,support_hit_count,2,3,0.0,off,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9114,False
MuSiQue,rq2_mr3_g000_branchstrict,rank_fill5,support_recall,2,3,0.0,strict,106,0.0023584905660377353,-0.01179245283018868,0.01729559748427673,0.5989,False
MuSiQue,rq2_mr3_g000_branchstrict,dbec_selective,support_recall,2,3,0.0,strict,106,0.02122641509433962,-0.0070754716981132094,0.05188679245283019,0.9258,False
MuSiQue,rq2_mr3_g000_branchstrict,rank_fill5,support_complete,2,3,0.0,strict,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1843,False
MuSiQue,rq2_mr3_g000_branchstrict,dbec_selective,support_complete,2,3,0.0,strict,106,0.0,-0.04716981132075472,0.05660377358490566,0.4307,False
MuSiQue,rq2_mr3_g000_branchstrict,rank_fill5,support_hit_count,2,3,0.0,strict,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5769,False
MuSiQue,rq2_mr3_g000_branchstrict,dbec_selective,support_hit_count,2,3,0.0,strict,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9196,False
MuSiQue,rq2_mr3_g003_branchoff,rank_fill5,support_recall,2,3,0.03,off,106,0.0023584905660377353,-0.012578616352201259,0.017295597484276733,0.5968,False
MuSiQue,rq2_mr3_g003_branchoff,dbec_selective,support_recall,2,3,0.03,off,106,0.02122641509433962,-0.007075471698113208,0.050314465408805034,0.9236,False
MuSiQue,rq2_mr3_g003_branchoff,rank_fill5,support_complete,2,3,0.03,off,106,-0.009433962264150943,-0.03773584905660377,0.018867924528301886,0.1855,False
MuSiQue,rq2_mr3_g003_branchoff,dbec_selective,support_complete,2,3,0.03,off,106,0.0,-0.04716981132075472,0.05660377358490566,0.4263,False
MuSiQue,rq2_mr3_g003_branchoff,rank_fill5,support_hit_count,2,3,0.03,off,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5724,False
MuSiQue,rq2_mr3_g003_branchoff,dbec_selective,support_hit_count,2,3,0.03,off,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9103,False
MuSiQue,rq2_mr3_g003_branchstrict,rank_fill5,support_recall,2,3,0.03,strict,106,0.0023584905660377353,-0.011792452830188682,0.017295597484276726,0.602,False
MuSiQue,rq2_mr3_g003_branchstrict,dbec_selective,support_recall,2,3,0.03,strict,106,0.02122641509433962,-0.007075471698113208,0.05110062893081761,0.9256,False
MuSiQue,rq2_mr3_g003_branchstrict,rank_fill5,support_complete,2,3,0.03,strict,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1842,False
MuSiQue,rq2_mr3_g003_branchstrict,dbec_selective,support_complete,2,3,0.03,strict,106,0.0,-0.04716981132075472,0.05660377358490566,0.4242,False
MuSiQue,rq2_mr3_g003_branchstrict,rank_fill5,support_hit_count,2,3,0.03,strict,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5762,False
MuSiQue,rq2_mr3_g003_branchstrict,dbec_selective,support_hit_count,2,3,0.03,strict,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9112,False
MuSiQue,rq2_mr3_g005_branchoff,rank_fill5,support_recall,2,3,0.05,off,106,0.0023584905660377353,-0.012578616352201259,0.017295597484276733,0.6083,False
MuSiQue,rq2_mr3_g005_branchoff,dbec_selective,support_recall,2,3,0.05,off,106,0.02122641509433962,-0.007075471698113208,0.051100628930817606,0.9267,False
MuSiQue,rq2_mr3_g005_branchoff,rank_fill5,support_complete,2,3,0.05,off,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1886,False
MuSiQue,rq2_mr3_g005_branchoff,dbec_selective,support_complete,2,3,0.05,off,106,0.0,-0.04716981132075472,0.05660377358490566,0.4271,False
MuSiQue,rq2_mr3_g005_branchoff,rank_fill5,support_hit_count,2,3,0.05,off,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5773,False
MuSiQue,rq2_mr3_g005_branchoff,dbec_selective,support_hit_count,2,3,0.05,off,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9103,False
MuSiQue,rq2_mr3_g005_branchstrict,rank_fill5,support_recall,2,3,0.05,strict,106,0.0023584905660377353,-0.012578616352201259,0.01729559748427673,0.6031,False
MuSiQue,rq2_mr3_g005_branchstrict,dbec_selective,support_recall,2,3,0.05,strict,106,0.02122641509433962,-0.0070754716981132094,0.05188679245283019,0.9215,False
MuSiQue,rq2_mr3_g005_branchstrict,rank_fill5,support_complete,2,3,0.05,strict,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1809,False
MuSiQue,rq2_mr3_g005_branchstrict,dbec_selective,support_complete,2,3,0.05,strict,106,0.0,-0.05660377358490566,0.05660377358490566,0.435,False
MuSiQue,rq2_mr3_g005_branchstrict,rank_fill5,support_hit_count,2,3,0.05,strict,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.572,False
MuSiQue,rq2_mr3_g005_branchstrict,dbec_selective,support_hit_count,2,3,0.05,strict,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9155,False
MuSiQue,rq2_mr3_g010_branchoff,rank_fill5,support_recall,2,3,0.1,off,106,0.0023584905660377353,-0.012578616352201259,0.017295597484276733,0.6024,False
MuSiQue,rq2_mr3_g010_branchoff,dbec_selective,support_recall,2,3,0.1,off,106,0.02122641509433962,-0.007075471698113209,0.05188679245283019,0.9224,False
MuSiQue,rq2_mr3_g010_branchoff,rank_fill5,support_complete,2,3,0.1,off,106,-0.009433962264150943,-0.04716981132075472,0.018867924528301886,0.1715,False
MuSiQue,rq2_mr3_g010_branchoff,dbec_selective,support_complete,2,3,0.1,off,106,0.0,-0.05660377358490566,0.05660377358490566,0.4302,False
MuSiQue,rq2_mr3_g010_branchoff,rank_fill5,support_hit_count,2,3,0.1,off,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.577,False
MuSiQue,rq2_mr3_g010_branchoff,dbec_selective,support_hit_count,2,3,0.1,off,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9109,False
MuSiQue,rq2_mr3_g010_branchstrict,rank_fill5,support_recall,2,3,0.1,strict,106,0.0023584905660377353,-0.012578616352201259,0.01729559748427673,0.6023,False
MuSiQue,rq2_mr3_g010_branchstrict,dbec_selective,support_recall,2,3,0.1,strict,106,0.02122641509433962,-0.00707547169811321,0.050314465408805034,0.9205,False
MuSiQue,rq2_mr3_g010_branchstrict,rank_fill5,support_complete,2,3,0.1,strict,106,-0.009433962264150943,-0.03773584905660377,0.018867924528301886,0.1796,False
MuSiQue,rq2_mr3_g010_branchstrict,dbec_selective,support_complete,2,3,0.1,strict,106,0.0,-0.05660377358490566,0.05660377358490566,0.4322,False
MuSiQue,rq2_mr3_g010_branchstrict,rank_fill5,support_hit_count,2,3,0.1,strict,106,0.009433962264150943,-0.03773584905660377,0.05660377358490566,0.5702,False
MuSiQue,rq2_mr3_g010_branchstrict,dbec_selective,support_hit_count,2,3,0.1,strict,106,0.07547169811320754,-0.02830188679245283,0.1792452830188679,0.9183,False
