split,score_name,threshold,dataset,n,em,f1,title_recall,null_rate,delta_f1_vs_daec,delta_em_vs_daec,delta_title_recall_vs_daec,delta_f1_vs_nobind,macro_f1,macro_delta_f1_vs_daec
test,bind_conf_candidate_coverage,0.18,HotpotQA,777,0.6229086229086229,0.748709009009009,0.9594594594594594,0.33462033462033464,0.0,0.0,0.0,0.006915444015444083,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.18,MuSiQue,763,0.34338138925294887,0.43578820445609434,0.7569899519440804,0.33682830930537355,0.0,0.0,0.0,-0.014142463958060292,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.19,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.30025125628140703,0.0,0.0,0.0,0.09284535175879394,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.19,HotpotQA,777,0.6229086229086229,0.748709009009009,0.9594594594594594,0.33462033462033464,0.0,0.0,0.0,0.006915444015444083,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.19,MuSiQue,763,0.34338138925294887,0.43578820445609434,0.7569899519440804,0.33682830930537355,0.0,0.0,0.0,-0.014142463958060292,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.2,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.30025125628140703,0.0,0.0,0.0,0.09284535175879394,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.2,HotpotQA,777,0.6229086229086229,0.748709009009009,0.9594594594594594,0.33462033462033464,0.0,0.0,0.0,0.006915444015444083,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.2,MuSiQue,763,0.34338138925294887,0.43578820445609434,0.7569899519440804,0.33682830930537355,0.0,0.0,0.0,-0.014142463958060292,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.21,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.30025125628140703,0.0,0.0,0.0,0.09284535175879394,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.21,HotpotQA,777,0.6229086229086229,0.748709009009009,0.9594594594594594,0.33462033462033464,0.0,0.0,0.0,0.006915444015444083,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.21,MuSiQue,763,0.34338138925294887,0.43578820445609434,0.7569899519440804,0.33682830930537355,0.0,0.0,0.0,-0.014142463958060292,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.22,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.30025125628140703,0.0,0.0,0.0,0.09284535175879394,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.22,HotpotQA,777,0.6229086229086229,0.748709009009009,0.9594594594594594,0.33462033462033464,0.0,0.0,0.0,0.006915444015444083,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.22,MuSiQue,763,0.34338138925294887,0.43578820445609434,0.7569899519440804,0.33682830930537355,0.0,0.0,0.0,-0.014142463958060292,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.23,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.30025125628140703,0.0,0.0,0.0,0.09284535175879394,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.23,HotpotQA,777,0.6229086229086229,0.748709009009009,0.9594594594594594,0.33462033462033464,0.0,0.0,0.0,0.006915444015444083,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.23,MuSiQue,763,0.34338138925294887,0.43578820445609434,0.7569899519440804,0.33682830930537355,0.0,0.0,0.0,-0.014142463958060292,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.24,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.30025125628140703,0.0,0.0,0.0,0.09284535175879394,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.24,HotpotQA,777,0.6229086229086229,0.748709009009009,0.9594594594594594,0.33462033462033464,0.0,0.0,0.0,0.006915444015444083,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.24,MuSiQue,763,0.34338138925294887,0.43578820445609434,0.7569899519440804,0.33682830930537355,0.0,0.0,0.0,-0.014142463958060292,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.25,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.30025125628140703,0.0,0.0,0.0,0.09284535175879394,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.25,HotpotQA,777,0.6229086229086229,0.748709009009009,0.9594594594594594,0.33462033462033464,0.0,0.0,0.0,0.006915444015444083,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.25,MuSiQue,763,0.34338138925294887,0.43578820445609434,0.7569899519440804,0.33682830930537355,0.0,0.0,0.0,-0.014142463958060292,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.26,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.30025125628140703,0.0,0.0,0.0,0.09284535175879394,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.26,HotpotQA,777,0.6229086229086229,0.748709009009009,0.9594594594594594,0.33462033462033464,0.0,0.0,0.0,0.006915444015444083,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.26,MuSiQue,763,0.34338138925294887,0.43578820445609434,0.7569899519440804,0.33682830930537355,0.0,0.0,0.0,-0.014142463958060292,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.27,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.30025125628140703,0.0,0.0,0.0,0.09284535175879394,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.27,HotpotQA,777,0.6229086229086229,0.748709009009009,0.9594594594594594,0.33462033462033464,0.0,0.0,0.0,0.006915444015444083,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.27,MuSiQue,763,0.34338138925294887,0.43578820445609434,0.7569899519440804,0.33682830930537355,0.0,0.0,0.0,-0.014142463958060292,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.28,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.30025125628140703,0.0,0.0,0.0,0.09284535175879394,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.28,HotpotQA,777,0.6229086229086229,0.748709009009009,0.9594594594594594,0.33462033462033464,0.0,0.0,0.0,0.006915444015444083,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.28,MuSiQue,763,0.34338138925294887,0.43578820445609434,0.7569899519440804,0.33682830930537355,0.0,0.0,0.0,-0.014142463958060292,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.29,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.30025125628140703,0.0,0.0,0.0,0.09284535175879394,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.29,HotpotQA,777,0.6229086229086229,0.748709009009009,0.9594594594594594,0.33462033462033464,0.0,0.0,0.0,0.006915444015444083,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.29,MuSiQue,763,0.34338138925294887,0.43578820445609434,0.7569899519440804,0.33682830930537355,0.0,0.0,0.0,-0.014142463958060292,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.3,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.30025125628140703,0.0,0.0,0.0,0.09284535175879394,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.3,HotpotQA,777,0.6229086229086229,0.748709009009009,0.9594594594594594,0.33462033462033464,0.0,0.0,0.0,0.006915444015444083,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.3,MuSiQue,763,0.34338138925294887,0.43578820445609434,0.7569899519440804,0.33682830930537355,0.0,0.0,0.0,-0.014142463958060292,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.31,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.30025125628140703,0.0,0.0,0.0,0.09284535175879394,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.31,HotpotQA,777,0.6229086229086229,0.748709009009009,0.9594594594594594,0.33462033462033464,0.0,0.0,0.0,0.006915444015444083,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.31,MuSiQue,763,0.34338138925294887,0.43578820445609434,0.7569899519440804,0.33682830930537355,0.0,0.0,0.0,-0.014142463958060292,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.32,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.30025125628140703,0.0,0.0,0.0,0.09284535175879394,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.32,HotpotQA,777,0.6229086229086229,0.748709009009009,0.9594594594594594,0.33462033462033464,0.0,0.0,0.0,0.006915444015444083,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.32,MuSiQue,763,0.34338138925294887,0.43578820445609434,0.7569899519440804,0.33682830930537355,0.0,0.0,0.0,-0.014142463958060292,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.33,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.30025125628140703,0.0,0.0,0.0,0.09284535175879394,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.33,HotpotQA,777,0.6229086229086229,0.748709009009009,0.9594594594594594,0.33462033462033464,0.0,0.0,0.0,0.006915444015444083,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.33,MuSiQue,763,0.34338138925294887,0.43578820445609434,0.7569899519440804,0.33682830930537355,0.0,0.0,0.0,-0.014142463958060292,0.6305731917580495,0.0
test,bind_conf_candidate_coverage,0.34,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.3015075376884422,0.0,0.0,0.0,0.09284535175879394,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.34,HotpotQA,777,0.6241956241956242,0.7499960102960103,0.9601029601029601,0.33719433719433717,0.0012870012870012104,0.0012870012870013214,0.0006435006435007162,0.008202445302445294,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.34,MuSiQue,763,0.34469200524246396,0.43709882044560944,0.7566622979467016,0.3486238532110092,0.001310615989515096,0.001310615989515096,-0.000327653997378774,-0.012831847968545196,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.35,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.3015075376884422,0.0,0.0,0.0,0.09284535175879394,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.35,HotpotQA,777,0.6241956241956242,0.7499960102960103,0.9601029601029601,0.33719433719433717,0.0012870012870012104,0.0012870012870013214,0.0006435006435007162,0.008202445302445294,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.35,MuSiQue,763,0.34469200524246396,0.43709882044560944,0.7566622979467016,0.3486238532110092,0.001310615989515096,0.001310615989515096,-0.000327653997378774,-0.012831847968545196,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.36,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.3015075376884422,0.0,0.0,0.0,0.09284535175879394,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.36,HotpotQA,777,0.6241956241956242,0.7499960102960103,0.9601029601029601,0.33719433719433717,0.0012870012870012104,0.0012870012870013214,0.0006435006435007162,0.008202445302445294,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.36,MuSiQue,763,0.34469200524246396,0.43709882044560944,0.7566622979467016,0.3486238532110092,0.001310615989515096,0.001310615989515096,-0.000327653997378774,-0.012831847968545196,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.37,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.3015075376884422,0.0,0.0,0.0,0.09284535175879394,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.37,HotpotQA,777,0.6241956241956242,0.7499960102960103,0.9601029601029601,0.33719433719433717,0.0012870012870012104,0.0012870012870013214,0.0006435006435007162,0.008202445302445294,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.37,MuSiQue,763,0.34469200524246396,0.43709882044560944,0.7566622979467016,0.3486238532110092,0.001310615989515096,0.001310615989515096,-0.000327653997378774,-0.012831847968545196,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.38,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.3015075376884422,0.0,0.0,0.0,0.09284535175879394,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.38,HotpotQA,777,0.6241956241956242,0.7499960102960103,0.9601029601029601,0.33719433719433717,0.0012870012870012104,0.0012870012870013214,0.0006435006435007162,0.008202445302445294,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.38,MuSiQue,763,0.34469200524246396,0.43709882044560944,0.7566622979467016,0.3486238532110092,0.001310615989515096,0.001310615989515096,-0.000327653997378774,-0.012831847968545196,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.39,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.3015075376884422,0.0,0.0,0.0,0.09284535175879394,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.39,HotpotQA,777,0.6241956241956242,0.7499960102960103,0.9601029601029601,0.33719433719433717,0.0012870012870012104,0.0012870012870013214,0.0006435006435007162,0.008202445302445294,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.39,MuSiQue,763,0.34469200524246396,0.43709882044560944,0.7566622979467016,0.3486238532110092,0.001310615989515096,0.001310615989515096,-0.000327653997378774,-0.012831847968545196,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.4,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.3015075376884422,0.0,0.0,0.0,0.09284535175879394,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.4,HotpotQA,777,0.6241956241956242,0.7499960102960103,0.9601029601029601,0.33719433719433717,0.0012870012870012104,0.0012870012870013214,0.0006435006435007162,0.008202445302445294,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.4,MuSiQue,763,0.34469200524246396,0.43709882044560944,0.7566622979467016,0.3486238532110092,0.001310615989515096,0.001310615989515096,-0.000327653997378774,-0.012831847968545196,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.41,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.3015075376884422,0.0,0.0,0.0,0.09284535175879394,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.41,HotpotQA,777,0.6241956241956242,0.7499960102960103,0.9601029601029601,0.33719433719433717,0.0012870012870012104,0.0012870012870013214,0.0006435006435007162,0.008202445302445294,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.41,MuSiQue,763,0.34469200524246396,0.43709882044560944,0.7566622979467016,0.3486238532110092,0.001310615989515096,0.001310615989515096,-0.000327653997378774,-0.012831847968545196,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.42,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.3015075376884422,0.0,0.0,0.0,0.09284535175879394,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.42,HotpotQA,777,0.6241956241956242,0.7499960102960103,0.9601029601029601,0.33719433719433717,0.0012870012870012104,0.0012870012870013214,0.0006435006435007162,0.008202445302445294,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.42,MuSiQue,763,0.34469200524246396,0.43709882044560944,0.7566622979467016,0.3486238532110092,0.001310615989515096,0.001310615989515096,-0.000327653997378774,-0.012831847968545196,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.43,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.3015075376884422,0.0,0.0,0.0,0.09284535175879394,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.43,HotpotQA,777,0.6241956241956242,0.7499960102960103,0.9601029601029601,0.33719433719433717,0.0012870012870012104,0.0012870012870013214,0.0006435006435007162,0.008202445302445294,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.43,MuSiQue,763,0.34469200524246396,0.43709882044560944,0.7566622979467016,0.3486238532110092,0.001310615989515096,0.001310615989515096,-0.000327653997378774,-0.012831847968545196,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.44,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.3015075376884422,0.0,0.0,0.0,0.09284535175879394,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.44,HotpotQA,777,0.6241956241956242,0.7499960102960103,0.9601029601029601,0.33719433719433717,0.0012870012870012104,0.0012870012870013214,0.0006435006435007162,0.008202445302445294,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.44,MuSiQue,763,0.34469200524246396,0.43709882044560944,0.7566622979467016,0.3486238532110092,0.001310615989515096,0.001310615989515096,-0.000327653997378774,-0.012831847968545196,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.45,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.3015075376884422,0.0,0.0,0.0,0.09284535175879394,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.45,HotpotQA,777,0.6241956241956242,0.7499960102960103,0.9601029601029601,0.33719433719433717,0.0012870012870012104,0.0012870012870013214,0.0006435006435007162,0.008202445302445294,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.45,MuSiQue,763,0.34469200524246396,0.43709882044560944,0.7566622979467016,0.3486238532110092,0.001310615989515096,0.001310615989515096,-0.000327653997378774,-0.012831847968545196,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.46,2Wiki,796,0.6381909547738693,0.7072223618090452,0.9396984924623115,0.3015075376884422,0.0,0.0,0.0,0.09284535175879394,0.631439064183555,0.0008658724255054354
test,bind_conf_candidate_coverage,0.46,HotpotQA,777,0.6241956241956242,0.7499960102960103,0.9601029601029601,0.33719433719433717,0.0012870012870012104,0.0012870012870013214,0.0006435006435007162,0.008202445302445294,0.631439064183555,0.0008658724255054354
